rpKey,Agnc,CarRail_DO,CarRail_PT,CarRail_check,CarRail_time,ComBus_DO,ComBus_PT,ComBus_check,ComBus_time,Fnl_Cmmnt,Fstp_grnt,TrBus_DO,TrBus_PT,TrBus_check,TrBus_time,Yr,address,agentype,busRT_DO,busRT_PT,busRT_check,busRT_time,cap_res_fund,city,cng_do_CB,cng_do_RB,cng_do_demand,cng_do_fixed,cng_do_route,cng_nar,cng_pt_CB,cng_pt_RB,cng_pt_demand,cng_pt_fixed,cng_pt_route,comrail_DO,comrail_PT,comrail_check,comrail_time,cont_res,debt_ser_fund,dec_res,dem_DO,dem_PT,dem_Tax,dem_check,dem_time,deprec,dev_DO,dev_PT,dev_check,dev_time,dfc_do_CB,dfc_do_RB,dfc_do_demand,dfc_do_fixed,dfc_do_route,dfc_do_van,dfc_nar,dfc_pt_CB,dfc_pt_DT,dfc_pt_RB,dfc_pt_com,dfc_pt_demand,dfc_pt_ferry,dfc_pt_fixed,dfc_pt_route,elc_do_SR,elc_do_TB,elc_do_fixed,elc_do_light,elc_nar,elc_pt_SR,elc_pt_TB,elc_pt_fixed,elc_pt_light,execname,exectitle,fed_other_grnt,ferry_DO,ferry_PT,ferry_check,ferry_time,fix_DO,fix_PT,fix_check,fix_time,fta_5307_grnt,fta_5307_op,fta_5307_prv,fta_5309_grnt,fta_5310_grnt,fta_5311_grnt,fta_5311_op,fta_5316_grnt,fta_5316_op,fta_cg_other_spec,fta_op_other_spec,fta_other_op,fte_do_CB,fte_do_RB,fte_do_SR,fte_do_TB,fte_do_demand,fte_do_fixed,fte_do_light,fte_do_route,fte_do_van,fte_nar,fte_pt_CB,fte_pt_DT,fte_pt_RB,fte_pt_SR,fte_pt_TB,fte_pt_com,fte_pt_demand,fte_pt_ferry,fte_pt_fixed,fte_pt_light,fte_pt_route,gen_fund,gfc_do_CB,gfc_do_RB,gfc_do_demand,gfc_do_fixed,gfc_do_route,gfc_do_van,gfc_nar,gfc_pt_CB,gfc_pt_DT,gfc_pt_RB,gfc_pt_demand,gfc_pt_fixed,gfc_pt_route,inc_res,insur_fund,interest,lightrail_DO,lightrail_PT,lightrail_check,lightrail_time,local_cap_invest,mvet,oex_do_CB,oex_do_RB,oex_do_SR,oex_do_TB,oex_do_demand,oex_do_fixed,oex_do_light,oex_do_route,oex_do_van,oex_nar,oex_pt_CB,oex_pt_DT,oex_pt_RB,oex_pt_SR,oex_pt_TB,oex_pt_com,oex_pt_demand,oex_pt_ferry,oex_pt_fixed,oex_pt_light,oex_pt_route,oper_res,other_ad,other_bal_expl,other_bal_spec,other_balace,other_expend,other_gain,other_int,other_rev,other_rev_spec,phone,principal,psgr_do_CB,psgr_do_RB,psgr_do_SR,psgr_do_TB,psgr_do_demand,psgr_do_fixed,psgr_do_light,psgr_do_route,psgr_do_van,psgr_nar,psgr_pt_CB,psgr_pt_DT,psgr_pt_RB,psgr_pt_SR,psgr_pt_TB,psgr_pt_com,psgr_pt_demand,psgr_pt_ferry,psgr_pt_fixed,psgr_pt_light,psgr_pt_route,rev_do_CB,rev_do_RB,rev_do_SR,rev_do_TB,rev_do_demand,rev_do_fixed,rev_do_light,rev_do_route,rev_do_van,rev_nar,rev_pt_CB,rev_pt_DT,rev_pt_RB,rev_pt_SR,rev_pt_TB,rev_pt_com,rev_pt_demand,rev_pt_ferry,rev_pt_fixed,rev_pt_light,rev_pt_route,rvh_do_CB,rvh_do_RB,rvh_do_SR,rvh_do_TB,rvh_do_demand,rvh_do_fixed,rvh_do_light,rvh_do_route,rvh_do_van,rvh_nar,rvh_pt_CB,rvh_pt_DT,rvh_pt_RB,rvh_pt_SR,rvh_pt_TB,rvh_pt_com,rvh_pt_demand,rvh_pt_ferry,rvh_pt_fixed,rvh_pt_light,rvh_pt_route,rvm_do_CB,rvm_do_RB,rvm_do_SR,rvm_do_TB,rvm_do_demand,rvm_do_fixed,rvm_do_light,rvm_do_route,rvm_do_van,rvm_nar,rvm_pt_CB,rvm_pt_DT,rvm_pt_RB,rvm_pt_SR,rvm_pt_TB,rvm_pt_com,rvm_pt_demand,rvm_pt_ferry,rvm_pt_fixed,rvm_pt_light,rvm_pt_route,sales_tax,st_cg_other,st_cg_other_spec,st_cg_regmg,st_cg_rmg,st_cg_sng,st_cg_ste,st_ct_van,st_op_other,st_op_other_spec,st_op_regmg,st_op_rmg,st_op_sng,st_op_ste,st_op_stod,state,sysname,systype,techemail,techname,techphone,tvh_do_CB,tvh_do_RB,tvh_do_SR,tvh_do_TB,tvh_do_demand,tvh_do_fixed,tvh_do_light,tvh_do_route,tvh_do_van,tvh_nar,tvh_pt_CB,tvh_pt_DT,tvh_pt_RB,tvh_pt_SR,tvh_pt_TB,tvh_pt_com,tvh_pt_demand,tvh_pt_ferry,tvh_pt_fixed,tvh_pt_light,tvh_pt_route,tvm_do_CB,tvm_do_RB,tvm_do_SR,tvm_do_TB,tvm_do_demand,tvm_do_fixed,tvm_do_light,tvm_do_route,tvm_do_van,tvm_nar,tvm_pt_CB,tvm_pt_DT,tvm_pt_RB,tvm_pt_SR,tvm_pt_TB,tvm_pt_com,tvm_pt_demand,tvm_pt_ferry,tvm_pt_fixed,tvm_pt_light,tvm_pt_route,unrest_cash,utility_tax,van_DO,van_PT,van_check,van_time,web,work_cap,zip
3A150D59-7297-415D-896A-A9FF65F94E70,clallam,,,,,,,,,,,,,,,2013,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,41196.0,158360.0,1943.0,4164.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.00,57.50,,0.5,1.00,,,,,,,,,,,,,,,,293.0,,,35762.0,,,,,,,,,,,,,,,,,,,,,1580713.0,5751107,,132842.0,304241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69772.0,829969,,4281.0,101825,,,,,,,,,,,,,,,,,36951.0,761054,,4680.0,289861,,,,,,,,,,,,,,,,,24196.0,43272.00,,696.0,14610.0,,,,,,,,,,,,,,,,,363602.0,929046,,23317.0,587908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31989.0,45464.0,,696.0,14610.0,,,,,,,,,,,,,,,,,451244.0,1011260,,23317.0,587908,,,,,,,,,,,,,,,,,,,,,
4783FB9B-21C7-4735-9F55-3F7690424EF6,Cowlitz Indian Tribe,,,,,,,,,,,,,,,2013,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.00,0.0,3321.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.0,0.0,0.0,5.00,0.00,0.0,0.0,0.00,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,,0.0,0.0,6305.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0,0,278881.0,0,,0.0,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,,,,,,,,,0,0.0,0.0,0,6089.0,0,0,0.0,0,,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,5316.0,0.00,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,139769.0,0,0,0.0,0,,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,,,,,,,,,
5A1EBA13-0F2F-46E4-A92D-5C284AA17CF2,columbia,,,,,,,,,,,,,,,2013,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.00,0.0,16950.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.0,0.0,0.0,11.75,0.00,0.0,0.0,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,,0.0,0.0,5602.0,0.0,0.0,9097.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0,0,968699.0,0,0.0,0.0,76425,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,,,,,,,,,0,0.0,0.0,0,52962.0,0,0,0.0,30594,,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,90991.0,0,0.0,0.0,95367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,11170.0,0.00,0.0,0.0,2969.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,253625.0,0,0,0.0,133594,,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,11250.0,0.0,0.0,0.0,3000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,254125.0,0,0,0.0,134950,,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,,,,,,,,,
FB8238E7-D2A5-4C15-A736-6345699029BE,twin,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,18809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90,,,16.1,,,,,,,,,,,,,,,,,6013.0,,32250.0,,,,,,,,,,,,,,,,,,,,,,317871.0,,,1608964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11459.0,,,251757.0,,,,,,,,,,,,,,,,,,6341.0,,,131512.0,,,,,,,,,,,,,,,,,,4563.0,,,25668.0,,,,,,,,,,,,,,,,,,44627.0,,,356237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563.0,,,25668.0,,,,,,,,,,,,,,,,,,44961.0,,,358899.0,,,,,,,,,,,,,,,,,,,,,,
9423A8D8-6DD0-4054-AF9C-245BD68DD760,union gap,,,,,,,,,,,,,,,2013,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.00,,4.0,,,,,,,,,,,,,,2117.0,13078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,99843,,326339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5171,,20998.0,,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.0,,6760.0,,,,,,,,,,,,,,,,,,,25473,,106318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.0,,7242.0,,,,,,,,,,,,,,,,,,,27165,,108315.0,,,,,,,,,,,
B0A31CEF-317F-4D78-ADC8-C4E0AC12F788,valley,,,,,,,,,,,,,,,2013,,,,,,,,,0.0,0.0,33005.0,8617.0,1021.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.00,0.0,0.0,63516.0,6942.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.0,0.0,0.0,13.50,25.40,0.0,2.9,0.10,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4764.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0,0,1157559.0,2472071,0.0,208197.0,125492,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,,,,,,,,,0,0.0,0.0,0,50106.0,648602,0,40580.0,12532,,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16586.0,214711,0.0,13384.0,36583,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,13969.0,26346.00,0.0,2993.0,1373.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,162029.0,308256,0,34639.0,66629,,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,14694.0,27342.0,0.0,3452.0,1373.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,169517.0,322868,0,35741.0,67880,,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,,,,,,,,,
68268396-E371-4136-9823-D12A564788EC,whatcom,,,,,,,,,,,,,,,2013,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,378548.0,,,,,,,,,,,,,,0.0,0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.50,108.00,,,0.50,,,,,,,,,,,,,,,,133895.0,,,38378.0,,,,,,,,,,,,,,,,,,,,,6194349.0,15374104,,,428275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184793.0,4986650,,,85439,,,,,,,,,,,,,,,,,399290.0,3682566,,,301397,,,,,,,,,,,,,,,,,60431.0,130117.00,,,12435.0,,,,,,,,,,,,,,,,,834706.0,1777273,,,693971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65124.0,138051.0,,,12486.0,,,,,,,,,,,,,,,,,896124.0,1940462,,,695700,,,,,,,,,,,,,,,,,,,,,
33138B49-570D-40E9-956C-EE90BA4ACF90,community,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370256.00,,,1172478.0,,,First Transit	445308	First Transit operated the purchased transportation commuter bus service	/Senior Services of Snohomish County	112322	Senior Services of Snohomish County operated the purchased transportation demand response service	,445308.0,,,,112322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.20,,,,,383.30,,,20.20,First Transit	51.6	First Transit operated the purchased transportation commuter bus service	/Senior Services of Snohomish County	78.5	Senior Services of Snohomish County operated the purchased transportation demand response service	,69.3,,,,,,83.70,,,,,,,,,,,279291.0,Senior Services of Snohomish County	100230	Senior Services of Snohomish County operated the purchased transportation demand response service	,,,,100230.0,,,,,,,,,,,,11415645.0,,,,,48351884,,,3963917,First Transit	4265965	First Transit operated the purchased transportation commuter bus service	/Senior Services of Snohomish County	6539035	Senior Services of Snohomish County operated the purchased transportation demand response service	,8922668.0,,,,,,7243332,,,,,,,,,,,,,,,,,1169446,,,,,5311451,,,927660,First Transit	1499566	First Transit operated the purchased transportation commuter bus service	/Senior Services of Snohomish County	188222	Senior Services of Snohomish County operated the purchased transportation demand response service	,1499566,,,,,,188222,,,,,3476786.0,,,,,7467102,,,2752805,First Transit	5315562	First Transit operated the purchased transportation commuter bus service	/Senior Services of Snohomish County	318984	Senior Services of Snohomish County operated the purchased transportation demand response service	,5315562.0,,,,,,318984.0,,,,,34365.00,,,,,286645.00,,,148411.0,First Transit	35745	First Transit operated the purchased transportation commuter bus service	/Senior Services of Snohomish County	82832	Senior Services of Snohomish County operated the purchased transportation demand response service	,35745.0,,,,,,82832.0,,,,,729406,,,,,4348641,,,4857847,First Transit	870208	First Transit operated the purchased transportation commuter bus service	/Senior Services of Snohomish County	1560027	Senior Services of Snohomish County operated the purchased transportation demand response service	,870208,,,,,,1560027,,,,,,,,,,,,,,,,,,,,,,,,,,64304.0,,,,,318179.0,,,148411.0,First Transit	81103	First Transit operated the purchased transportation commuter bus service	/Senior Services of Snohomish County	92179	Senior Services of Snohomish County operated the purchased transportation demand response service	,81103.0,,,,,,92179.0,,,,,1638938,,,,,5272101,,,4857847,First Transit	1905727	First Transit operated the purchased transportation commuter bus service	/Senior Services of Snohomish County	1809291	Senior Services of Snohomish County operated the purchased transportation demand response service	,1905727,,,,,,1809291,,,,,,,,,,,,,
2B9A5D7C-FF79-4059-9C5E-DF5521D08EDA,ctran,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159681.00,,159504.0,772836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.70,,,,97.80,257.60,,,0.51,,,,,,,,,,,,,,,,8881.0,6722.0,,22048.0,,,,,,,,,,,,,,,,,5436270.0,,,,9001544.0,26310863,,,223235,,,,,,,,,,,,,,,,,,,,,,,,,734390,,,,231021.0,5458859,,,67031,,,,,,,,,,,,,3473078.0,,,,378198.0,3920025,,,199799,,,,,,,,,,,,,33060.00,,,,83040.0,221572.00,,,10530.0,,,,,,,,,,,,,812250,,,,1307322.0,3073366,,,412699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48637.0,,,,90394.0,232285.0,,,10530.0,,,,,,,,,,,,,1301897,,,,1541863.0,3335611,,,412699,,,,,,,,,,,,,,,,,,,,,
3F379FAB-1474-4915-8B30-BCC06A33A23D,Yakama Nation,,,,,,,,,,,,,,,2013,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.00,0.0,0.0,207.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.0,0.0,0.0,0.00,1.00,0.0,0.0,0.00,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0,0,0.0,4636320,0.0,0.0,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,,,,,,,,,0,0.0,0.0,0,0.0,39,0,0.0,0,,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,45.00,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1117,0,0.0,0,,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1686,0,0.0,0,,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,,,,,,,,,
87AF7469-FFD7-4252-B01C-E5CF583B5D38,yakima,,,,,,,,,,,,,,,2013,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,170949.0,,1303.0,,,,,,3151.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.00,,,1.00,,,,,,,,35.00,,,,,,,,,,,31884.0,,,,,47342.0,,,,,,,,,,,,,,,,,6175199,,,322558,,,,,,,,1276618,,,,,,,,,,,,,,,,,,,,,,1184017,,,73817,,,,,,,,71907,,,,,,,,,,639501,,,255610,,,,,,,,118499.0,,,,,,,,,,50911.00,,,11121.0,,,,,,,,34513.0,,,,,,,,,,678566,,,503001,,,,,,,,380559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52424.0,,,11121.0,,,,,,,,38525.0,,,,,,,,,,706905,,,503001,,,,,,,,441779,,,,,,,,,,,,,
712EAF47-0B2A-4BF3-8DBD-26F5822380AC,asotin,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,1494 Poplar St,4.0,-1.0,-1.0,-1.0,,,Clarkston,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,-1.0,-1.0,-1.0,1.0,weekdays between 6:00 am to 7:00 pm,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Gates,Transit Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,weekdays between 6:00 am to 7:00 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5097583567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Asotin County PTBA,2.0,kgates@asotincoptba.com,Kim Gates,5097583567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,weekdays between 6:00 am to 7:00 pm,www.asotincoptba.com,,99403
1C66E5C3-CA2C-4EAD-9208-7CB156835995,ben franklin,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,1000 Columbia Park Trail,4.0,-1.0,-1.0,-1.0,,,Richland,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,1.0,1.0,1.0,"Weekdays: 6am - 6pm/
Saturday: 8am - 6pm/
Night Service: Monday - Saturday: 7pm - 2am/
Sunday: 7:30am - 6pm",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Timothy J Fredrickson,General Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays: 6am - 6pm/
Saturday: 8am - 6pm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5097345118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Ben Franklin Transit,1.0,gboyce@bft.org,Gloria Boyce,5097345168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,Monday - Sunday: As needed,www.bft.org,,99352
3A150D59-7297-415D-896A-A9FF65F94E70,clallam,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,830 West Lauridsen Blvd,4.0,-1.0,-1.0,-1.0,,,Port Angeles,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Wendy Clark-Getzin,General Manager,,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3604521315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Clallam Transit,3.0,dahmann@clallamtransit.com,Doug Ahmann,3604171353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,www.clallamtransit.com,,98363
4783FB9B-21C7-4735-9F55-3F7690424EF6,Cowlitz Indian Tribe,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,1104 Hemlock Street,3.0,-1.0,-1.0,-1.0,,,Longview,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,Monday Through Friday 7am to 6pm,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Stube,Transportation Director,,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3602328585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Cowlitz Tribe Transit Service,3.0,bmorton@cowlitz.org,Becky Morton,3602328585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,cowlitz.org,,98632
5A1EBA13-0F2F-46E4-A92D-5C284AA17CF2,columbia,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,507 Cameron St.,3.0,-1.0,-1.0,-1.0,,,Dayton,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,"Week Days Between 6:00 am - 6:00 pm
Limited Saturday Service",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Stephanie  Guettinger,General Manager,,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5093821647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Columbia County Public Transportation,3.0,stephanie@ccptransit.org,Stephanie Guettinger,5093821647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,Week Days Between 5:30 am - 5:30 pm,www.ccptransit.org,,99328
