,Status,County Name,Jurisdiction,CTR Identification Code,Organization Name,Worksite Name,Survey_Cycle,Survey Close Date,Survey Iteration,Key,Survey Purpose,Expansion Factor,Sampling Worksite? ,Response Rate,Total Employees,Expanded Surveys Distributed,Expanded Surveys Returned,"VMT/
Employee",Goal VMT,Total VMT,Total Goal VMT,NDAT Rate,Goal NDAT Rate (Worksite only),Total Goal NDAT Trips,Total Annual Greenhouse Gas Emissions -  All Employees (Metric Tons CO2e),Daily Roundtrip GHG Per Employee (Pounds),GHGforAgg (Pounds),Total Weekly Trips,Weekly Drive Alone Trips,Weekly Carpool Trips,Weekly Vanpool Trips,Weekly 1-Motorcycle Trips,Weekly 2-Motorcycle Trips,Weekly Bus Trips,Weekly Train/Lightrail/Street Car Trips,Weekly Bike Trips,Weekly Walk Trips,Weekly Telework Trips,Weekly CWW Days,Weekly Overnight Business Trip,Weekly Did Not Work,Weekly Used Ferry as Walk-on Passenager,Weekly Boarded Ferry with Car/Bus/Van,Weekly Other Trips,Alone Share,Carpool Share,Van Share,Motorcycle Share,Bus Share,Train Share,Bike Share,Walk Share,Tele Share,CWW Share,Used Ferry Share,Boarded Ferry Share,Other Share,Baseline,Error: Difference between Weekly Trips and Summed Weekly Trips:this column is the difference,sumcolumn,calculated percent,summedcol
229,Affected,Spokane,City of Spokane,E31435,PAML,PAML - Ironbridge,2017/2018,2017-05-31 00:00:00,M6,E31435M6,CTR,1,,76.6146993318486,449,449,344,10.7,0,3680.8,0,0.17,0,0,1030.5,20.9330303543262,7200.96244188823,1663.0,1381.0,153.0,7.0,8.0,1.0,41.0,0.0,3.0,5.0,45.0,5.0,5,39,0.0,2.0,12.0,0.83,0.09,0.0,0.01,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,,,0.99,0.01,
230,Affected,Spokane,City of Airway Heights,E31443,DAA Northwest,,2017/2018,2017-06-02 00:00:00,M6,E31443M6,CTR,1,,100,254,254,254,12.4,0,3149.6,0,0.11,0,0,566.5,24.2744162143829,6165.70171845326,1029.0,897.0,104.0,0.0,17.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,15,33,0.0,0.0,0.0,0.87,0.1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
231,Affected,Spokane,City of Liberty Lake,E31476,Providence Health and Services,Spokane Business Office,2017/2018,2017-05-21 00:00:00,M6,E31476M6,CTR,1,,53.0546623794212,311,311,165,12.6,0,2079,0,0.25,0,0,845.7,24.6677632852042,4070.18094205869,802.0,594.0,84.0,79.0,7.0,0.0,7.0,0.0,2.0,0.0,13.0,2.0,2,21,0.0,0.0,14.0,0.74,0.1,0.1,0.01,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,,,0.98,0.02,
232,Voluntary,Spokane,City of Spokane Valley,E31500,Office of Administrative Hearings,Spokane,2017/2018,2017-07-15 00:00:00,M6,E31500M6,CTR,1,,58.9285714285714,56,56,33,9.6,0,316.8,0,0.33,0,0,106.2,18.7714296259767,619.45717765723,147.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,23.0,8.0,0,7,0.0,0.0,9.0,0.67,0.0,0.0,0.0,0.01,0.0,0.02,0.03,0.16,0.05,0.0,0.0,0.06,,,0.94,0.06,
233,Affected,Spokane,City of Spokane Valley,E31518,"Hotstart, Inc.",,2017/2018,2017-05-31 00:00:00,M6,E31518M6,CTR,1,,53.6423841059603,151,151,81,11,0,891,0,0.18,0,0,369.5,21.5258711073272,1743.5955596935,406.0,323.0,65.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,5.0,0.8,0.16,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,0.99,0.01,
234,Affected,Spokane,City of Liberty Lake,E31534,"Altek, Inc.",,2017/2018,2017-03-07 00:00:00,M6,E31534M6,CTR,1,,100,171,171,171,12.7,0,2171.7,0,0.18,0,0,481.3,24.878894888769,4254.29102597951,853.0,695.0,128.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,4.0,0,0,0.0,0.0,0.0,0.81,0.15,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
235,Affected,Spokane,City of Spokane,E31567,City of Spokane,City of Spokane - Water Department,2017/2018,2017-06-27 00:00:00,M6,E31567M6,CTR,1,,100,168,168,168,9.6,0,1612.8,0,0.24,0,0,334.5,18.8124047548469,3160.48399881429,784.0,546.0,56.0,0.0,51.0,0.0,2.0,0.0,21.0,6.0,0.0,95.0,0,72,0.0,0.0,7.0,0.7,0.07,0.0,0.07,0.0,0.0,0.03,0.01,0.0,0.12,0.0,0.0,0.01,,,0.99,0.01,
236,Affected,Spokane,City of Spokane Valley,E31583,Numerica Credit Union,Numerica Credit Union,2017/2018,2017-05-01 00:00:00,M6,E31583M6,CTR,1,,70.5223880597015,268,268,189,11.2,0,2116.8,0,0.11,0,0,650.6,21.9419086567252,4147.02073612106,922.0,820.0,27.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,45.0,6.0,0,22,0.0,0.0,12.0,0.89,0.03,0.0,0.0,0.01,0.0,0.01,0.0,0.05,0.01,0.0,0.0,0.01,,,0.99,0.01,
237,Affected,Spokane,City of Spokane,E31674,WA State Gambling Commission,,2017/2018,2017-04-01 00:00:00,M6,E31674M6,CTR,1,,85.7142857142857,7,7,6,9,0,54,0,0.25,0,0,11.2,17.63698096,105.82188576,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3,0.0,0.0,5.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.21,,,0.79,0.21,
238,Affected,Spokane,City of Spokane,E31716,WA State Dept. of Social and Health Services,DSHS - Home and Community Services,2017/2018,2017-08-07 00:00:00,M6,E31716M6,CTR,1,,66.4596273291926,161,161,107,10.8,0,1155.6,0,0.05,0,0,367.6,21.1631288818616,2264.4547903592,509.0,482.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,4,10,0.0,0.0,0.0,0.95,0.03,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,,,1.0,0.0,
239,Affected,Spokane,City of Spokane,E31740,WA State Dept. of Revenue,Rock Pointe Complex,2017/2018,2017-11-03 00:00:00,M6,E31740M6,CTR,1,,62.5,32,32,20,10.6,0,212,0,0.04,0,0,70.1,20.7720491481183,415.440982962365,93.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,,,1.0,0.0,
240,Affected,Spokane,City of Spokane,E31831,Scafco,Main Ave,2017/2018,2017-05-31 00:00:00,M6,E31831M6,CTR,1,,84.5588235294118,136,136,115,8.6,0,989,0,0.06,0,0,254.5,16.8539840483884,1938.20816556466,563.0,530.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,3,9,0.0,0.0,0.0,0.94,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
241,Affected,Spokane,City of Spokane,E31864,City of Spokane,City of Spokane - Nelson Service Center,2017/2018,2017-04-17 00:00:00,M6,E31864M6,CTR,1,,100,153,149,149,11,0,1639,0,0.09,0,0,370,21.5280381601219,3207.67768585816,738.0,664.0,41.0,0.0,7.0,0.0,0.0,0.0,6.0,5.0,1.0,8.0,0,6,0.0,1.0,5.0,0.9,0.06,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.01,,,0.99,0.01,
242,Affected,Spokane,City of Spokane Valley,E31898,Next IT Corporation,Next IT - Spokane Valley,2017/2018,2017-05-08 00:00:00,M6,E31898M6,CTR,1,,61.9834710743802,121,121,75,12.4,0,930,0,0.14,0,0,311.2,24.3003031644864,1822.52273733648,350.0,302.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,22.0,0.0,1,12,0.0,0.0,0.0,0.86,0.04,0.0,0.0,0.02,0.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,,,1.0,0.0,
243,Affected,Spokane,City of Spokane Valley,E31906,Principal Financial Group,Principal Financial Group - Spokane Valley,2017/2018,2017-05-07 00:00:00,M6,E31906M6,CTR,1,,72.6618705035971,139,139,101,5.9,0,595.9,0,0.68,0,0,186.5,11.5573727736471,1167.29465013835,517.0,165.0,20.0,0.0,0.0,0.0,15.0,0.0,2.0,5.0,277.0,0.0,0,5,0.0,0.0,33.0,0.32,0.04,0.0,0.0,0.03,0.0,0.0,0.01,0.54,0.0,0.0,0.0,0.06,,,0.94,0.06,
244,Voluntary,Spokane,City of Spokane,E31914,Pioneer Human Services,Pioneer Human Services - Broadway,2017/2018,2017-03-20 00:00:00,M6,E31914M6,CTR,1,,100,9,9,9,6.2,0,55.8,0,0.78,0,0,11.3,12.1523100517073,109.370790465366,41.0,9.0,18.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.0,0.22,0.44,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,,0.95,0.05,
245,Affected,Spokane,City of Spokane,E31930,"Molina Healthcare of Washington, Inc.",Molina Helathcare of WA - Spokane,2017/2018,2017-05-15 00:00:00,M6,E31930M6,CTR,1,,97.1830985915493,142,142,138,10.2,0,1407.6,0,0.13,0,0,314.6,19.9714658576476,2756.06228835537,675.0,585.0,48.0,4.0,0.0,0.0,25.0,0.0,0.0,0.0,7.0,1.0,0,11,0.0,0.0,5.0,0.87,0.07,0.01,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,Baseline,,0.99,0.01,
246,Affected,Spokane,City of Spokane,E31963,K-L Manufacturing,K-L Manufacturing - Spokane,2017/2018,2017-05-23 00:00:00,M6,E31963M6,CTR,1,,100,120,120,120,3.1,0,372,0,0.45,0,0,82.3,6.0682421948495,728.18906338194,598.0,329.0,207.0,0.0,0.0,0.0,47.0,0.0,0.0,15.0,0.0,0.0,0,0,0.0,0.0,0.0,0.55,0.35,0.0,0.0,0.08,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,Baseline,,1.0,0.0,
247,Affected,Spokane,City of Spokane Valley,E31971,"Multifab, Inc.","Multifab, Inc. - Spokane Valley",2017/2018,2017-04-17 00:00:00,M6,E31971M6,CTR,1,,98.2142857142857,168,168,165,11.9,0,1963.5,0,0.14,0,0,446.6,23.3012673903012,3844.7091193997,830.0,717.0,92.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,0.0,6.0,4,17,0.0,4.0,0.0,0.86,0.11,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,Baseline,,1.0,0.0,
248,Voluntary,Spokane,City of Spokane,E31989,Mukogawa Fort Wright Institute - Spokane,Mukogawa Fort Wright Institute - Spokane,2017/2018,2017-05-19 00:00:00,M6,E31989M6,CTR,1,,54,103,100,54,7.4,0,399.6,0,0.22,0,0,162.9,14.4833333376341,782.100000232239,260.0,198.0,10.0,0.0,5.0,0.0,19.0,0.0,0.0,28.0,0.0,0.0,0,7,0.0,0.0,0.0,0.76,0.04,0.0,0.02,0.07,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,Baseline,,1.0,0.0,
249,Affected,Spokane,City of Spokane,E31997,VPI Quality Windows,VPI Quality Windows,2017/2018,2017-03-27 00:00:00,M6,E31997M6,CTR,1,,97.2727272727273,110,110,107,11.1,0,1187.7,0,0.09,0,0,268.4,21.7201084388528,2324.05160295725,530.0,483.0,43.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,12,0.0,0.0,2.0,0.91,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baseline,,1.0,0.0,
250,Affected,Spokane,City of Spokane,E32003,Personnel Recovery Academy,JPRA,2017/2018,2017-10-27 00:00:00,M6,E32003M6,CTR,1,,52.046783625731,171,171,89,18.7,0,1664.3,0,0.08,0,0,650.4,36.5829329011214,3255.88102819981,408.0,360.0,0.0,20.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4,17,0.0,0.0,10.0,0.88,0.0,0.05,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,Baseline,,0.98,0.02,
251,Affected,Spokane,City of Spokane,E32011,Spokane Transit Authority,Spokane Transit - Paratransit,2017/2018,2017-05-01 00:00:00,M6,E32011M6,CTR,1,,86.7469879518072,83,83,72,9.6,0,691.2,0,0.11,0,0,175.6,18.8137320435922,1354.58870713864,357.0,310.0,28.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,4.0,0,4,0.0,0.0,0.0,0.87,0.08,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,Baseline,,1.0,0.0,
252,Affected,Spokane,City of Spokane,E32144,Umpqua Bank,Umpqua Bank,2017/2018,2017-04-24 00:00:00,M6,E32144M6,CTR,1,,80.8755760368664,434,434,351,6.7,0,2351.7,0,0.47,0,0,634.1,13.1084184164307,4601.05486416717,1725.0,920.0,138.0,15.0,0.0,0.0,516.0,0.0,9.0,19.0,65.0,2.0,18,38,0.0,0.0,41.0,0.53,0.08,0.01,0.0,0.3,0.0,0.01,0.01,0.04,0.0,0.0,0.0,0.02,,,0.98,0.02,
253,Affected,Spokane,City of Spokane,E32193,City of Spokane,City of Spokane - Public Safety,2017/2018,2017-08-15 00:00:00,M6,E32193M6,CTR,1,,71.0820895522388,541,536,381,11.6,0,4419.6,0,0.11,0,0,1332.2,22.7045564463232,8650.43600604914,1822.0,1598.0,48.0,2.0,20.0,0.0,17.0,0.0,16.0,12.0,2.0,75.0,5,102,0.0,3.0,29.0,0.88,0.03,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.04,0.0,0.0,0.02,,,0.98,0.02,
254,Affected,Spokane,City of Airway Heights,E32201,Airway Heights Corrections Center,Airway Heights Corrections Center,2017/2018,2017-05-15 00:00:00,M6,E32201M6,CTR,1,,67.1562082777036,749,749,503,15.5,0,7796.5,0,0.1,0,0,2526.4,30.3237833592527,15252.8630297041,2467.0,2206.0,179.0,35.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,17,93,0.0,0.0,23.0,0.89,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,0.99,0.01,
255,Affected,Spokane,City of Airway Heights,E32219,Zak Designs Inc,"Zak Designs, Inc.",2017/2018,2017-05-02 00:00:00,M6,E32219M6,CTR,1,,97.2602739726027,146,146,142,13.9,0,1973.8,0,0.14,0,0,440.7,27.1930542595896,3861.41370486173,695.0,593.0,87.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0,14,0.0,5.0,0.0,0.85,0.13,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,,,1.0,0.0,
256,Affected,Spokane,Unincorporated Spokane County,E32243,Washington Air National Guard,Air National Guard,2017/2018,2017-06-05 00:00:00,M6,E32243M6,CTR,1,,74.6666666666667,150,150,112,18.5,0,2072,0,0.24,0,0,525,36.23530679413,4058.35436094256,477.0,355.0,11.0,74.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5,23,0.0,0.0,2.0,0.74,0.02,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,,,1.0,0.0,
257,Affected,Spokane,City of Spokane,E32268,WA State Dept. of Labor & Industries,Dept. of Labor & Industries,2017/2018,2017-05-31 00:00:00,M6,E32268M6,CTR,1,,96.9230769230769,65,65,63,11.3,0,711.9,0,0.19,0,0,144.9,22.1157566057077,1393.29266615958,280.0,226.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,15.0,11,14,0.0,0.0,12.0,0.81,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.05,0.0,0.0,0.04,,,0.96,0.04,
258,Affected,Spokane,City of Spokane,E32300,Kaiser Permanente - Spokane,Riverfront - Spokane,2017/2018,2017-05-14 00:00:00,M6,E32300M6,CTR,1,,69.7478991596639,119,119,83,12.4,0,1029.2,0,0.18,0,0,313.3,24.2697483852499,2014.38911597574,397.0,327.0,42.0,5.0,0.0,0.0,8.0,0.0,4.0,4.0,3.0,2.0,0,13,0.0,0.0,2.0,0.82,0.11,0.01,0.0,0.02,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.01,,,0.99,0.01,
259,Affected,Spokane,City of Spokane,E32318,Alorica,Alorica - Downtown,2017/2018,2017-05-22 00:00:00,M6,E32318M6,CTR,1,,96.2750716332378,349,349,336,4.6,0,1545.6,0,0.58,0,0,350,9.01001458249421,3027.36489971805,1649.0,700.0,292.0,2.0,0.0,0.0,501.0,0.0,4.0,115.0,0.0,27.0,5,101,0.0,0.0,8.0,0.42,0.18,0.0,0.0,0.3,0.0,0.0,0.07,0.0,0.02,0.0,0.0,0.0,,,1.0,0.0,
260,Affected,Spokane,Unincorporated Spokane County,E32367,Trans-System Inc,"Trans-System, Inc.",2017/2018,2017-06-11 00:00:00,M6,E32367M6,CTR,1,,98.0769230769231,208,208,204,17.7,0,3610.8,0,0.07,0,0,809.4,34.6555593983351,7069.73411726036,1010.0,898.0,51.0,0.0,38.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0,14,0.0,0.0,14.0,0.89,0.05,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,,,0.99,0.01,
261,Voluntary,Spokane,City of Spokane,E32425,ALSC Architects,,2017/2018,2017-05-15 00:00:00,M6,E32425M6,CTR,1,,78.3783783783784,37,37,29,8.7,0,252.3,0,0.1,0,0,69.5,17.0343756588461,493.996894106536,141.0,127.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0,5,0.0,0.0,0.0,0.9,0.06,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
262,Affected,Spokane,City of Spokane,E32664,Travelers,Travelers,2017/2018,2017-05-18 00:00:00,M6,E32664M6,CTR,1,,89.9581589958159,478,478,430,5.6,0,2408,0,0.52,0,0,582.5,10.9709030334629,4717.48830438904,2106.0,996.0,286.0,29.0,8.0,6.0,440.0,0.0,45.0,78.0,123.0,8.0,0,62,0.0,0.0,87.0,0.47,0.14,0.01,0.01,0.21,0.0,0.02,0.04,0.06,0.0,0.0,0.0,0.04,,,0.96,0.04,
263,Affected,Spokane,City of Spokane Valley,E32680,Alorica,Alorica - Corporate,2017/2018,2017-05-26 00:00:00,M6,E32680M6,CTR,1,,93.029490616622,373,373,347,7.9,0,2741.3,0,0.22,0,0,649,15.4685186115018,5367.57595819113,1721.0,1333.0,236.0,0.0,4.0,5.0,73.0,0.0,9.0,45.0,4.0,5.0,0,158,0.0,0.0,7.0,0.77,0.14,0.0,0.01,0.04,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
264,Voluntary,Spokane,City of Spokane,E32789,WA State Dept. of Social and Health Services,DSHS - SWCSO,2017/2018,2017-04-24 00:00:00,M6,E32789M6,CTR,1,,84.7457627118644,118,118,100,9.8,0,980,0,0.15,0,0,255.2,19.1869758423081,1918.69758423081,497.0,424.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,0,5,0.0,0.0,0.0,0.85,0.11,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,,,1.0,0.0,
265,Voluntary,Spokane,City of Spokane,E32870,Witherspoon Kelley,,2017/2018,2017-05-09 00:00:00,M6,E32870M6,CTR,1,,97.0588235294118,34,34,33,6.8,0,224.4,0,0.44,0,0,47.6,13.3141915090196,439.368319797647,153.0,85.0,22.0,5.0,0.0,0.0,21.0,0.0,5.0,5.0,0.0,0.0,0,6,1.0,0.0,9.0,0.56,0.14,0.03,0.0,0.14,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.06,,,0.94,0.06,
266,Voluntary,Spokane,City of Spokane,E32896,Spokane Regional Transportation Council,,2017/2018,2017-05-03 00:00:00,M6,E32896M6,CTR,1,,100,10,10,10,5.8,0,58,0,0.52,0,0,11.8,11.3106725721739,113.106725721739,46.0,22.0,3.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,2.0,0,3,0.0,0.0,4.0,0.48,0.07,0.0,0.0,0.22,0.0,0.11,0.0,0.0,0.04,0.0,0.0,0.09,,,0.91,0.09,
267,Affected,Spokane,City of Spokane,E33035,Banner Bank,,2017/2018,2017-04-25 00:00:00,M6,E33035M6,CTR,1,,78.8135593220339,118,118,93,12,0,1116,0,0.06,0,0,305,23.5011163953174,2185.60382476452,451.0,421.0,17.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,7,10,0.0,2.0,0.0,0.93,0.04,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
268,Affected,Spokane,City of Spokane,E33043,Clearwater Paper Corporation,Riverside,2017/2018,2017-05-18 00:00:00,M6,E33043M6,CTR,1,,75.177304964539,143,141,106,8.1,0,858.6,0,0.41,0,0,255.1,15.8510777788221,1680.21424455514,526.0,305.0,39.0,0.0,5.0,0.0,129.0,1.0,4.0,14.0,16.0,0.0,4,7,0.0,0.0,13.0,0.58,0.07,0.0,0.01,0.25,0.0,0.01,0.03,0.03,0.0,0.0,0.0,0.02,,,0.98,0.02,
269,Affected,Spokane,City of Spokane,E33068,"Etailz, Inc.","Etailz, Inc.",2017/2018,2017-05-29 00:00:00,M6,E33068M6,CTR,1,,80.6666666666667,150,150,121,7.3,0,883.3,0,0.17,0,0,244.1,14.2798145102154,1727.85755573606,608.0,500.0,32.0,5.0,5.0,0.0,7.0,0.0,18.0,34.0,4.0,2.0,0,4,0.0,1.0,0.0,0.82,0.05,0.01,0.01,0.01,0.0,0.03,0.06,0.01,0.0,0.0,0.0,0.0,,,1.0,0.0,
270,Affected,Spokane,City of Spokane,E33084,NW Farm Credit Services,NW Farm Credit Services,2017/2018,2017-05-18 00:00:00,M6,E33084M6,CTR,1,,88.8429752066116,242,242,215,15.2,0,3268,0,0.14,0,0,784.1,29.7343521808045,6392.88571887297,1033.0,891.0,102.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,30.0,0.0,17,31,0.0,0.0,4.0,0.86,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,Baseline,,1.0,0.0,
271,Affected,Spokane,City of Liberty Lake,E38172,Bank of America Merchant Services,Bank of America - Liberty Lake,2017/2018,2017-04-19 00:00:00,M6,E38172M6,CTR,1,,99.0243902439024,205,205,203,15,0,3045,0,0.25,0,0,669.1,29.3907776408231,5966.32786108709,994.0,748.0,92.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,134.0,1.0,2,29,0.0,0.0,8.0,0.75,0.09,0.0,0.0,0.01,0.0,0.0,0.01,0.13,0.0,0.0,0.0,0.01,,,0.99,0.01,
272,Voluntary,Spokane,City of Spokane,E39999,Spokane Regional Clean Air Agency,Spokane Regional Clean Air Agency,2017/2018,2017-05-15 00:00:00,M6,E39999M6,CTR,1,,100,18,18,18,8.3,0,149.4,0,0.31,0,0,32,16.2179135264368,291.922443475862,87.0,55.0,18.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.63,0.21,0.0,0.06,0.02,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
273,Affected,Snohomish,Unincorporated Snohomish County,E40030,Canyon Creek Cabinet Company,Cascade Cabinet Corporation,2017/2018,2018-03-19 00:00:00,M6,E40030M6,CTR,1,,74.8091603053435,298,262,196,14.3,0,2802.8,0,0.24,0,0,959.5,27.9938516442575,5486.79492227447,994.0,755.0,182.0,0.0,3.0,0.0,15.0,0.0,4.0,12.0,0.0,0.0,0,9,0.0,2.0,21.0,0.76,0.18,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,,,0.98,0.02,
274,Affected,Snohomish,Unincorporated Snohomish County,E40105,Comcast,Comcast Cable - Everett,2017/2018,2018-06-06 00:00:00,M6,E40105M6,CTR,1,,75.1479289940828,338,338,254,12,0,3048,0,0.21,0,0,853.8,23.5164517410037,5973.17874221494,1203.0,925.0,140.0,7.0,24.0,0.0,14.0,0.0,1.0,39.0,17.0,19.0,0,83,0.0,3.0,14.0,0.77,0.12,0.01,0.02,0.01,0.0,0.0,0.03,0.01,0.02,0.0,0.0,0.01,,,0.99,0.01,
275,Affected,Snohomish,City of Arlington,E40204,City of Arlington,Arlington City Hall,2017/2018,2018-05-30 00:00:00,M6,E40204M6,CTR,1,,71.0691823899371,159,159,113,12.6,0,1423.8,0,0.05,0,0,435.9,24.65600322561,2786.12836449393,554.0,519.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0,11,0.0,7.0,5.0,0.94,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,,,0.99,0.01,
276,Affected,Snohomish,City of Bothell,E40261,Philips Healthcare,Philips Medical Systems/Ultrasound,2017/2018,2018-06-29 00:00:00,M6,E40261M6,CTR,1,,63.4414513468939,2095,1819,1154,11.8,0,13617.2,0,0.23,0,0,5368.6,23.1230431018596,26683.991739546,5639.0,4305.0,276.0,205.0,42.0,1.0,100.0,1.0,60.0,36.0,551.0,10.0,37,131,0.0,14.0,38.0,0.76,0.05,0.04,0.01,0.02,0.0,0.01,0.01,0.1,0.0,0.0,0.0,0.01,,,0.99,0.01,
277,Affected,Snohomish,City of Bothell,E40303,Leviton Network Solutions,Leviton Network Solutions,2017/2018,2018-06-17 00:00:00,M6,E40303M6,CTR,1,,70.3703703703704,210,135,95,12,0,1140,0,0.1,0,0,532.7,23.5078454738791,2233.24532001851,452.0,398.0,14.0,2.0,11.0,0.0,0.0,0.0,5.0,10.0,2.0,0.0,11,13,0.0,0.0,10.0,0.88,0.03,0.0,0.02,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.02,,,0.98,0.02,
278,Affected,Snohomish,City of Edmonds,E40386,City of Edmonds,City of Edmonds,2017/2018,2018-06-05 00:00:00,M6,E40386M6,CTR,1,,54,200,150,81,8.9,0,720.9,0,0.28,0,0,373.1,17.4413928432675,1412.75282030467,382.0,257.0,41.0,0.0,20.0,0.0,1.0,1.0,15.0,18.0,1.0,3.0,0,15,20.0,4.0,1.0,0.67,0.11,0.0,0.05,0.0,0.0,0.04,0.05,0.0,0.01,0.05,0.01,0.0,,,1.0,0.0,
279,Affected,Snohomish,City of Edmonds,E40394,Swedish Medical Center,Swedish - Edmonds,2017/2018,2018-07-06 00:00:00,M6,E40394M6,CTR,1,,54.390243902439,1230,1230,669,10,0,6690,0,0.16,0,0,2175.8,17.5159513495429,11718.1714528442,2979.0,2482.0,118.0,0.0,18.0,0.0,54.0,0.0,31.0,57.0,47.0,93.0,0,210,0.0,28.0,51.0,0.83,0.04,0.0,0.01,0.02,0.0,0.01,0.02,0.02,0.03,0.0,0.01,0.02,,,0.98,0.02,
